frame,x,y,label
12926,270.6951,106.62097,0
3027,245.76814,31.459064,1
3985,158.60037,288.60867,1
6541,101.40559,190.04903,0
2294,211.57503,92.61919,1
13788,264.84097,94.573425,0
11248,76.246216,128.79799,0
19236,22.024223,190.85167,0
80,97.46578,79.85355,0
4267,224.88461,18.941668,1
7279,126.000885,89.78025,0
16557,285.16858,264.55685,0
5161,14.848941,173.18842,1
16373,121.28256,171.09312,1
6192,27.776161,271.68994,1
16626,282.54614,251.35234,0
14163,137.83772,128.27466,1
11250,118.44859,52.65063,0
1773,143.78212,108.18258,1
16839,177.82617,287.77814,1
8187,276.26855,235.44229,0
17020,232.07904,107.65683,0
3774,154.55124,112.38971,0
15499,138.28203,143.93422,0
17220,119.642914,229.68886,1
9528,118.475235,155.04059,0
2806,200.3399,132.2521,0
11877,257.5551,46.778214,1
12196,225.12451,205.95949,0
2841,172.64647,148.19106,1
13465,99.5541,258.57617,1
16798,47.33843,130.73912,0
16156,241.4613,98.33644,0
5,152.96877,260.6875,0
17667,40.267494,39.339252,0
6637,57.359604,199.17752,0
6807,148.08218,154.65973,1
4704,8.463329,56.39254,1
13577,91.878654,95.18475,0
15401,83.890434,32.027023,1
1418,150.17526,265.36722,1
17994,56.943203,164.22243,0
13126,290.82724,276.36133,0
4020,76.69018,184.75471,0
4097,196.52335,189.44754,0
15177,72.623,31.799065,0
9816,213.34778,119.204544,0
12778,15.156513,209.24654,0
12231,100.006165,28.806896,0
1003,275.72836,145.19734,1
2434,248.2834,226.52255,0
17007,190.31743,47.768726,1
14566,256.48596,42.40634,1
1628,269.3035,89.05303,1
12189,209.80983,251.81409,0
14435,115.65031,256.57883,1
2349,248.69246,159.65575,1
17617,143.84267,2.6227403,0
10315,252.2598,287.55276,1
17088,74.58085,211.37393,1
10508,250.52896,32.489407,1
9587,46.708443,290.8456,1
5357,221.73558,8.702938,0
13869,262.99423,251.13867,0
2474,277.94458,8.759487,0
14835,75.70432,56.25991,1
255,254.16063,157.85095,0
8651,123.648056,153.42409,0
16304,167.27216,119.50356,0
13701,215.70511,256.5151,1
13306,203.16852,219.13605,1
11151,50.27123,214.52634,1
4998,161.29953,51.250946,1
5043,240.17448,119.23428,1
6968,55.507877,280.41986,0
5104,178.49696,264.371,1
10635,251.8014,186.6716,0
6647,91.15233,111.971886,1
13793,220.36275,61.04634,0
14687,122.43729,48.860603,0
3390,50.207035,72.61027,1
10770,71.082596,16.160837,1
14656,212.51318,277.379,1
15480,73.6238,249.30687,0
2576,157.8413,50.913857,1
17468,5.8915086,226.10779,0
14850,244.93146,41.50837,0
6182,91.531075,263.38702,0
10447,194.37749,123.96992,0
12215,52.97688,45.291973,0
2013,155.88667,211.39992,1
1624,141.11372,183.86198,1
17619,70.3794,161.72371,1
11322,240.87239,192.79681,1
16632,49.932648,190.72287,0
7796,182.26158,40.967472,0
16508,88.402275,2.2440207,0
14683,30.60382,60.03184,1
13558,255.43764,210.43185,1
960,218.14722,261.551,1
9531,122.84725,117.722176,0
13129,158.83769,84.346344,0
11887,24.903599,15.0026045,1
19000,57.521313,243.48984,1
14801,157.77493,286.91608,0
10336,289.57846,233.25928,1
14822,54.69735,157.52412,1
2935,277.87405,80.808784,0
6138,54.17655,64.65336,0
6821,82.92632,31.035587,0
17486,191.07112,203.50262,1
13022,63.46425,114.73506,0
18172,158.23468,49.265854,0
9505,97.15176,223.78139,0
3799,104.34365,196.40488,0
10525,206.59013,225.79773,0
676,172.13873,141.32022,0
14620,94.31424,197.0895,1
3603,228.88385,163.93925,1
17510,102.64865,113.971436,1
9158,262.0965,52.554783,1
3758,158.87793,227.1128,1
15382,137.52443,184.03665,1
12430,161.7164,55.14879,1
12716,253.17534,243.5989,1
16712,245.45041,202.71234,0
18303,277.17242,122.58571,1
5271,50.23397,40.804287,1
10548,221.43747,9.154383,1
19237,95.240654,163.45364,0
8011,147.14929,89.67914,0
1595,108.589584,77.91015,1
11459,144.5052,183.39021,1
16426,147.49634,199.86398,0
12359,169.96628,236.80957,0
4130,273.3951,95.062805,0
12955,233.43527,145.20709,1
19276,126.52868,211.32532,1
1534,225.1265,253.22209,1
15902,267.27136,144.58728,0
104,28.128462,224.54976,1
7457,142.58084,10.154373,0
9492,274.11493,256.52155,0
18840,253.96205,226.53539,0
13672,150.06448,98.55834,0
2169,232.94554,267.76456,0
15943,25.792313,26.59056,1
19468,155.25108,79.05697,1
15296,268.5366,287.5444,1
6953,245.67882,238.95744,0
9118,275.6117,200.29556,0
16149,84.46891,163.92558,0
12716,191.15242,212.77823,1
12820,213.6554,269.62115,0
16969,40.925465,47.811028,1
5367,276.12653,119.02889,0
11632,72.67104,84.8609,0
2871,37.765717,196.6856,0
220,123.393234,129.77188,1
732,130.07481,173.99316,1
17165,37.366463,62.673298,0
6824,237.67764,212.7594,1
10227,267.0934,145.79977,0
17221,61.286564,190.91138,1
14913,231.19623,160.75835,1
18073,83.118004,204.49191,0
17848,218.267,24.934704,1
8433,185.34457,86.474724,0
10806,110.81591,129.92113,1
8751,22.108381,48.82075,1
14834,116.60193,7.0504875,1
2881,110.11993,285.54825,1
16736,212.80554,34.300964,1
5552,42.63226,33.41797,1
15448,28.919357,65.73558,0
6467,24.496113,200.68433,1
11340,214.01001,234.7248,1
1306,225.319,27.648321,0
11105,114.12954,281.6272,1
17384,64.96529,232.3013,1
19050,176.02246,279.5623,1
13289,95.58763,81.91072,0
16672,237.80554,205.58017,1
13905,196.97386,275.34875,1
14794,237.35645,167.34546,0
17458,246.63435,171.136,1
17082,120.019325,190.62163,1
15183,280.6982,84.329025,1
3226,110.348595,106.78382,1
9413,58.124237,88.676544,0
10137,278.67117,15.848299,0
16677,91.63675,83.329216,1
16057,15.244769,150.24506,0
17511,250.35179,158.41057,1
6252,102.907234,279.46185,0
11320,12.826642,231.30333,1
13042,143.78612,149.31503,1
5261,160.27716,77.85123,0
12612,179.85738,208.4262,1
2975,92.74771,96.54559,1
9295,69.01329,228.72975,1
17014,146.81818,72.89973,0
16203,28.697702,229.2551,1
15817,90.04837,128.17046,0
10896,276.86047,8.6209135,1
14321,184.92041,129.074,1
6904,238.55545,165.49666,1
8382,60.316414,111.46699,0
4308,122.36691,147.05983,1
1253,190.06726,141.5809,1
18080,191.22467,257.53824,0
16758,161.19823,87.74306,0
14948,95.349045,16.292393,0
11425,243.5501,248.0027,0
16739,260.5798,105.80641,1
13832,83.74616,173.02916,1
15619,98.85262,268.29147,0
2935,260.0067,86.27121,1
13888,56.110626,250.9874,1
15332,252.50507,204.3165,0
8232,33.36154,207.46213,0
16574,71.259094,13.494877,0
17183,284.19135,190.61409,1
19725,166.2298,193.7796,0
18585,273.56796,188.38754,0
2816,122.48992,135.98013,1
13466,255.42796,185.62863,0
789,246.92438,18.780394,1
3667,236.1042,50.271294,1
10091,183.45529,53.520245,0
2797,94.338196,7.5125875,0
10788,271.99756,183.06546,0
5457,59.390953,270.97305,1
2846,174.09074,188.39919,1
13885,22.296457,53.180267,1
1968,9.922793,264.36475,0
16695,228.15514,229.68723,1
9746,244.5454,249.06604,1
11428,123.74238,151.6852,0
702,146.99986,205.53143,0
8649,196.24942,156.77644,0
16167,51.858418,30.718317,0
3796,202.50652,106.15229,1
17619,205.64783,176.15614,0
6309,152.07687,49.035625,1
3787,142.132,149.89125,0
19192,159.26439,72.308815,1
8034,148.5351,42.54027,0
13077,166.67044,117.05144,0
3284,93.252594,31.90184,1
7663,196.86714,141.49664,0
13317,167.9248,177.32336,1
2561,149.57071,190.19138,1
4691,68.29694,228.21803,1
300,104.11048,289.266,1
14017,10.615551,254.86577,1
5947,174.39671,26.330639,1
8833,11.871523,127.13695,0
2295,150.72052,131.5576,1
10803,42.758343,196.43282,1
13448,9.608227,155.78961,1
2895,163.34315,157.15489,0
14339,290.3335,194.35904,0
5465,258.29388,122.46156,0
3675,198.22572,234.89105,0
7924,106.3472,40.30359,0
4868,168.20511,185.64413,1
8509,253.60706,132.67207,0
15003,240.6114,185.47151,1
3749,56.13202,282.51135,1
1892,10.408065,246.40785,1
18918,119.32686,84.78405,0
13378,267.8536,219.68324,1
15163,285.37067,86.92127,0
750,94.76941,217.29315,1
6433,234.5967,123.32925,1
8064,161.7691,179.31158,0
12177,194.2749,31.721518,0
13559,44.061363,132.08043,0
7945,199.70093,66.56113,1
13309,287.94205,102.064545,1
5015,146.66727,4.502863,0
976,61.57035,57.20185,0
14774,4.6871033,253.24147,0
2407,36.33078,66.64864,0
4044,115.764755,287.73923,1
19771,82.066315,99.86882,0
15882,201.78185,239.3702,0
8024,23.147638,237.47,0
14339,7.1254773,114.93105,0
14982,27.448025,270.6895,1
12017,166.85199,159.17441,0
7627,84.341286,206.52596,0
8795,156.95142,76.2871,0
4248,251.12305,269.90878,0
4378,12.362385,26.115303,1
1534,171.57008,223.86829,1
11429,252.41896,192.49408,0
618,80.86182,142.68427,0
18822,187.77914,226.27043,1
14505,119.06139,179.92603,1
11280,159.78842,53.94644,0
438,148.70963,169.73888,0
4186,291.9016,183.1112,1
3894,225.8662,144.0584,0
10721,16.100058,278.88422,1
3040,222.26048,144.4035,1
6506,121.639984,163.88914,0
18657,90.25472,141.56088,0
2980,222.83092,104.8615,1
11471,275.24796,154.7468,1
6298,272.1465,70.972565,0
17226,74.44397,182.26909,0
8973,129.24327,106.86845,1
12580,40.642563,57.821274,0
14582,159.96408,243.55878,0
11701,265.77783,8.586345,1
5346,177.76382,278.70633,1
5685,275.8059,31.853067,0
14377,113.2976,234.58214,1
10996,42.701885,21.411446,1
10337,205.4588,278.53986,1
2422,22.963238,60.573135,1
13061,184.07126,41.621975,1
19902,259.52545,250.18887,0
485,196.13185,114.50741,1
17733,149.73456,237.81133,1
4838,190.24588,266.47443,1
9751,43.492065,181.70616,1
13582,138.9584,157.24904,1
6550,249.59837,157.50514,1
16812,13.44434,171.30638,1
13483,187.04634,46.970535,1
8861,113.31305,62.22346,0
14062,49.199364,4.8952026,1
5847,133.88171,44.63934,1
16777,162.16737,234.89067,0
19392,250.8575,116.81186,0
10430,206.70639,225.98074,0
17801,268.9563,286.6433,1
11608,31.608301,13.883912,1
3615,244.12627,25.440578,1
10802,112.095406,239.16196,1
12270,198.07751,165.36598,0
14985,155.90967,171.50574,1
11612,267.0839,95.67659,1
5783,270.59274,126.151215,1
15574,256.6885,278.72696,0
18110,137.59393,137.32985,1
10180,188.54124,216.43364,0
16573,66.56126,259.64526,0
12525,217.653,130.85031,1
4809,115.51094,114.481575,1
14194,90.333755,155.54697,1
13543,59.46748,185.02914,0
3611,229.03175,164.03978,0
17602,211.64824,253.2286,1
17156,164.64537,245.78745,1
17250,264.4489,76.83601,0
4585,54.601856,190.58882,1
243,222.01445,278.16138,1
6615,60.569897,190.14694,0
1823,136.32428,188.2005,0
3537,75.789505,250.06195,1
4538,89.41817,199.97566,0
2155,232.94022,267.71487,0
12032,191.1709,211.76286,0
9535,15.539354,35.822056,1
15820,103.12314,170.43932,1
4774,98.164986,232.46262,1
11885,73.51408,113.70676,0
11640,197.85197,200.05522,0
7763,190.36328,141.67464,0
11638,54.49897,217.4,0
12110,33.841396,166.94565,1
13276,286.3925,99.52234,0
16652,224.66599,252.99141,0
5626,176.53847,210.21503,0
17121,217.4711,212.25407,0
19540,168.11316,171.8372,1
15998,21.496386,139.16852,0
7357,142.26593,183.63937,1
7424,222.5778,81.62976,0
7056,214.83788,196.53966,1
16866,203.31126,232.33427,0
9939,252.38147,89.57372,1
6088,252.72775,230.35905,1
5429,198.72444,229.08325,1
10909,246.50943,150.85793,0
10299,286.5748,59.21542,1
19187,156.35106,69.192406,0
19253,184.18344,202.77359,1
4915,60.71798,44.42439,1
14668,131.90166,46.75855,1
13264,87.39555,54.68861,1
15964,128.94328,156.42305,1
17494,285.1787,198.07024,1
6277,83.92007,101.30647,1
6974,205.30684,141.04211,1
11980,131.55954,150.27942,0
13362,108.22918,79.70842,0
13020,123.86783,47.75702,0
13037,226.99458,235.88162,0
8053,219.88136,15.982986,1
4505,62.55521,277.60568,0
1900,249.6285,53.591114,0
16965,288.5131,244.78383,0
4150,75.82916,228.97827,0
15398,74.75714,49.485867,0
1852,271.27954,3.1005375,1
7231,114.19489,144.45474,0
19934,290.14423,33.735237,0
1462,209.6992,20.525875,0
5313,151.37744,54.25055,1
11277,65.78863,63.93691,0
3530,93.64036,259.68295,1
16942,102.68356,238.49712,1
6242,113.70517,192.74298,1
3061,77.7491,71.34003,1
10485,175.81163,160.16356,0
14036,31.181236,215.2434,1
4417,46.50628,186.65479,0
3210,237.91695,31.977262,0
15050,20.38694,58.916504,0
3160,172.01636,290.39145,1
6903,228.63248,127.953026,1
406,204.03934,165.91704,0
4257,58.733677,70.88278,1
12522,81.788605,95.15844,1
953,286.9535,60.365025,0
11075,146.48007,255.93622,1
14635,194.19684,15.694936,0
6942,94.52759,43.145107,0
17779,247.8541,106.38517,1
3351,8.395106,205.48325,0
2891,45.501453,136.64731,1
18271,134.13402,93.10827,0
12546,175.56543,82.14581,0
4179,221.28917,82.12659,1
13087,41.420074,229.18246,0
5078,44.869965,101.61349,0
6063,38.43611,170.22179,1
7112,223.41295,43.817593,1
12183,168.26917,87.21252,0
16022,101.80885,111.84793,0
901,108.38417,37.242847,1
9782,26.219896,53.97341,0
14522,162.69397,219.46516,0
4299,125.374466,118.21147,1
12400,63.508232,147.66997,1
4119,83.502106,195.97052,1
7706,220.35466,38.504074,0
9181,61.142788,56.101948,0
3643,36.779804,122.32944,0
13409,53.906105,32.62036,0
5048,235.5154,86.584625,1
11716,208.56361,18.986849,0
10959,157.85457,75.92183,0
16437,257.5405,102.9126,0
19130,137.10191,78.11892,0
19113,225.13391,206.87543,1
1734,282.5699,164.50598,1
9927,176.9906,84.86914,0
5898,85.09719,206.969,0
13166,186.77228,185.72952,0
13810,76.67497,128.61569,1
5135,277.04984,198.29465,1
15128,170.1636,283.29218,1
19598,106.13623,283.84198,1
6786,10.614388,9.607964,1
8804,13.007284,128.0332,1
961,72.7195,231.12926,1
8998,142.46858,275.18207,0
18418,28.063522,280.5461,0
12529,187.25206,175.57623,0
12278,160.81786,55.066895,1
1567,173.84363,100.659355,1
12265,249.31866,285.83646,1
16630,210.32722,10.126668,0
19427,234.50142,124.35298,1
3673,268.49014,188.52907,0
7073,249.87274,243.56596,1
8748,54.17594,157.86989,1
15486,30.829145,227.67372,1
4397,258.94223,121.865036,0
6525,251.82181,229.62262,0
16716,282.28583,281.60968,0
5944,188.99576,177.30945,1
14624,276.46692,167.09807,1
15931,11.017844,254.04027,1
17023,124.84597,154.58633,1
3345,8.339179,205.36998,1
4044,114.781136,136.99496,1
7085,221.52628,115.998436,0
14556,95.780426,90.252426,1
1839,289.3202,187.30179,1
2140,271.02924,46.346348,0
7772,266.96426,221.8525,1
4351,80.052376,259.21475,1
1285,161.66618,131.32773,1
11799,215.82631,167.04852,0
709,63.479565,195.8267,0
17577,267.64325,74.60809,1
962,119.63849,249.42969,1
12024,28.605986,177.20996,1
6565,143.3465,11.399762,1
19284,7.052782,289.16678,1
12365,86.57666,146.68817,1
6900,232.2409,153.85028,0
14674,131.5821,104.176956,0
10085,191.27878,288.1439,1
17486,283.96216,30.3784,1
18375,66.46382,90.696625,1
12926,116.43376,166.22032,0
16411,167.45665,234.11176,0
2587,152.83412,171.21327,0
3482,35.08474,217.51657,0
16635,164.35707,111.37678,1
16956,155.56168,233.63039,0
4765,198.15828,165.84525,0
7090,10.414861,273.42123,1
9633,62.409233,99.078384,0
9529,90.535416,36.23718,0
8032,145.959,204.80055,0
12753,48.89153,207.50673,1
14728,40.593636,71.101204,1
7140,228.37268,32.04875,1
15887,201.8212,239.51529,0
12342,21.562424,222.39937,1
3461,219.74829,233.67274,1
14744,225.3416,46.62906,0
10149,266.11588,79.14016,0
11737,209.08792,67.71817,0
2301,156.33481,87.10111,0
15620,146.22624,6.3486924,1
7170,57.154816,52.897057,0
17023,185.98158,106.30798,1
2147,132.44707,113.45862,1
15652,84.398544,234.06299,1
16855,276.99088,174.23424,1
14873,79.270004,136.61371,1
681,251.70078,89.7172,0
2827,199.58281,177.92271,0
5830,25.938227,54.747585,0
16843,249.4917,100.76138,1
5476,269.98315,118.7908,0
2053,73.156586,91.78518,0
10418,203.20575,113.39691,1
11447,72.7546,51.805763,1
4882,240.01038,172.20761,0
585,6.101203,10.060818,0
526,177.62645,63.330276,0
13508,197.81705,173.73508,0
4425,46.050434,281.54947,0
16029,4.839773,209.88167,0
4869,286.6085,106.48185,1
703,219.83138,3.7681217,0
4486,151.46182,124.294075,1
6290,247.39018,19.556866,1
11319,93.55971,33.700886,1
10043,281.10507,290.37524,0
12648,60.011295,112.26691,0
14443,52.81891,133.65482,1
7068,96.69374,83.77883,1
11625,287.77814,102.862724,1
4500,130.67917,282.22784,1
11273,90.34375,37.880444,1
14982,265.39124,152.46164,0
11047,127.24662,22.087954,1
15421,146.93979,169.62288,0
6738,242.94601,248.89514,0
14161,145.32,19.274734,1
5700,83.76733,225.38527,1
8430,267.2614,81.50053,1
1279,87.535095,8.575288,1
17274,71.49928,113.18644,0
2308,53.24683,72.37971,1
18393,283.2396,253.65677,0
15916,186.88599,174.38907,0
6447,188.88733,286.8385,0
13316,15.313576,195.70992,1
16378,39.96556,66.21891,1
2360,185.64201,5.991001,1
3082,168.67282,184.91577,1
19869,166.90663,287.47305,0
6424,186.45268,85.794014,0
15088,259.14023,251.18327,0
7273,181.33868,28.0689,0
4164,158.70528,77.275536,1
4768,26.361635,11.667898,1
8631,268.17465,187.07721,0
5312,40.800682,92.473564,1
13336,119.06203,248.8423,0
154,198.93274,129.19232,1
14988,156.344,86.682915,1
19039,189.545,281.48254,0
9380,222.90433,26.03174,0
14652,22.737932,283.88535,1
5831,20.392912,223.03181,0
10965,260.9128,126.68696,0
19492,267.76215,124.45468,1
10012,17.693623,41.336502,0
17526,248.46678,115.76135,0
1420,121.78571,168.47736,0
11045,249.9704,111.40961,1
4296,12.061186,168.39552,1
14543,157.05579,87.22594,0
5417,12.331163,127.69877,0
11729,11.782709,43.82571,1
13965,63.272434,82.249146,1
14819,128.05339,217.92604,1
12662,204.14386,277.3473,0
16580,195.45364,198.44823,0
12684,59.40678,262.2435,0
3891,6.7679305,279.74182,0
96,5.224077,208.95384,0
10643,19.196302,37.86115,0
12323,157.82643,214.11201,1
12268,99.91228,28.718616,0
11762,186.70474,261.13455,0
12121,95.77947,174.77524,1
11283,19.644587,227.14894,0
1730,24.015373,107.44239,1
11262,160.76761,53.52698,0
10786,263.6717,234.69142,0
11706,282.50748,285.7629,1
12305,94.30417,259.88666,1
1115,113.91888,282.35117,0
15032,54.06859,93.94523,0
16464,49.043564,243.39354,0
2125,42.911976,251.61975,0
10003,93.914665,279.86084,1
3073,240.73363,184.86789,0
10775,29.03064,37.711388,1
5856,78.68937,22.165998,1
12701,108.77884,255.5909,0
1327,58.746803,140.78247,1
10891,226.05609,57.99083,1
7880,159.38988,50.810535,0
11020,290.54147,96.67489,1
13595,253.10716,149.42355,1
17027,293.4291,94.7735,1
59,118.221794,167.76373,1
12475,73.908,84.71646,1
18307,17.32698,152.11697,1
10416,234.32387,275.1356,1
6683,26.355396,127.45225,1
19286,40.102795,64.29507,0
5205,77.43407,129.2257,1
8453,266.02582,80.60425,0
15276,278.39975,236.97688,1
10357,267.2315,157.30814,1
12791,133.05676,34.645523,1
17693,51.596497,19.36342,1
15042,20.370722,58.877117,0
8009,225.43372,16.543438,1
2881,75.333374,273.54318,0
3277,77.8613,241.45158,0
13050,43.630993,114.58428,0
11313,133.00604,239.76385,1
829,124.54944,99.68289,1
14861,31.50736,66.540184,1
9477,50.455833,264.613,1
18657,248.44815,233.27118,0
3463,282.46652,80.939964,1
1200,21.164692,240.01215,1
2136,85.82613,118.444275,1
16660,150.31949,124.65303,1
3727,74.17715,16.724388,1
2829,127.38536,94.83196,1
10331,264.6006,278.8975,1
2428,119.56416,59.356953,1
19680,131.40509,215.27406,1
12046,263.93704,7.5851912,0
16755,150.28268,191.04587,1
10743,239.08138,6.8953943,1
11274,283.4125,7.1681795,0
13198,39.983242,108.48556,1
6419,4.8429494,210.98451,0
11739,146.17616,272.29163,0
11992,63.22044,200.825,0
9334,225.12589,194.44774,1
11246,141.97314,49.6106,0
19087,125.76278,281.72076,0
6775,121.22518,154.05455,0
1516,38.497475,122.84026,0
6133,98.181015,234.84917,1
2360,137.63899,195.40955,1
13408,101.95833,95.0018,1
8998,287.31467,181.11589,1
1723,146.90443,12.545472,0
13000,4.9377494,288.3066,0
2928,114.12331,276.6199,0
12178,185.61069,278.57764,1
9731,268.5075,128.09035,1
15450,290.5099,106.26139,1
5915,185.90474,261.82202,0
14372,137.73676,210.65056,1
14711,250.49619,99.95646,1
13322,148.74725,151.7921,1
10873,158.51532,101.26009,1
9612,282.348,285.36646,0
4837,195.37953,96.1963,1
14598,9.219115,273.27884,1
11301,175.75055,192.71663,1
10895,151.23119,147.33803,0
16676,4.397408,107.39498,0
13803,203.60304,290.21066,1
12172,26.476871,58.776752,1
6529,152.87416,180.6177,0
4496,130.60739,281.71368,0
13935,193.92873,137.33926,1
5419,191.26054,139.95053,0
6067,50.583603,139.68054,1
8455,70.209885,10.626485,0
8131,160.26544,91.27374,0
10480,82.84478,130.41365,1
16083,208.58156,69.11029,0
10953,181.65533,24.875252,1
18042,60.07571,286.0316,1
2710,41.748734,214.57397,0
7531,126.00238,107.04166,0
18081,230.7186,9.888847,0
739,94.55481,238.30138,0
12671,151.06165,156.76553,1
2783,52.99864,203.98848,1
1128,78.41349,65.300255,0
3684,37.955154,4.0164113,1
17326,173.54646,24.848053,1
13959,286.88913,184.9359,1
16402,245.9865,224.07649,0
15115,72.74232,232.00023,1
15228,48.995438,159.20602,1
10898,274.9913,156.0239,1
17148,95.99655,281.10474,1
9675,3.839159,79.31738,0
17797,268.36835,117.393135,0
14828,162.09012,83.90124,1
8183,33.217102,207.40926,0
10589,106.396805,280.47488,1
16858,247.16193,98.29749,0
12783,15.19435,209.16077,0
12015,36.064487,140.88338,1
12654,108.31362,21.732172,0
3977,158.43913,288.36957,0
10318,286.28784,62.62916,1
1102,93.993416,121.126465,0
17206,56.474197,288.24832,1
6523,152.73537,180.48477,0
4241,38.144924,127.63527,0
16642,199.51628,128.74947,1
2209,27.466934,122.93311,0
10337,107.44712,44.575584,1
15253,82.542656,114.45261,1
17657,124.58862,251.1544,1
16133,141.41083,139.68091,1
14853,285.55322,87.0469,0
940,7.1975946,57.398018,0
7420,190.74782,141.58023,0
15432,194.52272,261.274,1
15383,117.76021,188.8126,1
4400,141.32515,280.68213,0
17220,165.34857,242.7272,1
16860,198.71808,140.50185,1
12835,234.29163,149.1706,0
3458,203.42603,106.83316,1
17880,220.34784,49.29408,1
2237,263.6941,150.95467,1
15863,248.18513,33.542606,0
18312,161.80612,82.97557,1
14653,152.1592,190.54878,1
3796,281.9829,119.7307,1
3244,89.20762,6.1540246,1
9104,235.95358,89.70251,1
11958,126.21149,6.309956,0
15721,153.27197,72.741035,1
14787,252.95184,132.27116,0
1136,11.804088,26.443018,1
10512,132.63933,149.84134,0
10253,123.751686,13.9777355,1
2052,151.31252,46.585205,0
4360,176.24141,96.42833,1
1376,92.51214,214.68912,1
1522,245.19452,189.90108,0
6657,115.9018,206.49898,1
6460,41.7929,59.749485,1
1636,209.132,217.80498,1
18766,185.0515,244.59953,0
4630,24.376762,14.469033,0
9613,284.72476,153.18404,1
13724,31.871426,197.4836,0
19478,175.64937,185.79022,1
14318,120.612335,163.20926,0
10882,70.18155,233.10179,0
13667,36.960358,147.42163,0
2298,49.879524,155.77705,1
16100,264.0643,51.948837,1
19304,34.876064,130.05872,0
10943,26.397245,92.97128,0
6747,203.27115,5.6510925,0
9656,108.13001,89.08483,0
16816,65.39068,4.9603386,1
11381,57.217705,144.63597,1
6869,145.69933,13.014876,1
8720,254.14784,133.2583,0
13259,152.54147,114.259636,0
4013,196.46867,290.56137,1
840,13.830091,179.39156,0
16962,83.84497,234.7445,1
12595,22.812792,135.743,0
4378,219.86374,170.59993,1
12772,164.31009,119.237274,0
6661,127.82777,156.36021,0
1555,5.5775003,181.37228,0
6320,36.011284,109.572266,1
14875,72.30093,134.83955,0
19434,2.124765,188.74701,0
10843,195.57149,290.1119,0
6792,56.015915,100.3972,1
11110,170.71613,176.95432,1
15236,86.586525,208.61842,0
3980,16.44041,6.6985617,1
16513,46.163464,49.117416,0
16399,223.7425,258.60715,0
3568,111.714294,228.55588,1
15152,285.58606,87.039856,0
8785,87.91334,84.11676,1
19904,82.760284,258.26804,0
3279,258.52502,105.48303,1
18769,158.28848,128.17503,0
12667,92.82559,114.99223,1
17443,86.01395,260.67807,1
2396,135.94814,231.86595,0
8502,227.09618,193.44913,0
4763,69.01922,3.1636772,0
2188,72.45046,198.03447,1
1218,9.62485,208.34476,1
16772,285.4144,129.37912,1
19412,290.21872,186.9577,1
15989,174.7172,18.520432,0
17188,119.64537,191.07918,1
15241,258.99075,123.14343,1
847,274.21634,99.54631,1
3579,156.17403,133.1866,1
16743,289.30176,93.56192,0
18845,87.574974,200.98378,0
9207,265.1995,277.93604,1
10901,157.55922,100.050064,0
19105,285.31134,288.2712,1
17132,185.47398,6.3876567,0
1388,166.52846,174.51071,0
13832,187.3985,247.80215,1
14339,183.28557,127.70534,0
5980,72.28976,212.00111,1
14509,282.87094,231.07173,1
3555,22.801394,95.307304,1
3734,236.12268,164.7179,1
7358,45.722553,219.23859,0
15179,119.597916,75.53078,0
11729,207.5317,13.541071,1
4625,257.44492,174.05733,1
15372,152.47498,181.91666,0
13646,188.73929,265.3731,0
1267,12.902909,233.9416,1
2367,132.08044,113.184296,0
2253,252.14436,86.11327,1
13243,148.26558,78.85992,0
1477,8.696179,229.38612,0
9717,125.12884,117.84185,1
5430,126.226524,174.49826,1
6157,231.9752,98.25926,0
4018,254.9624,83.84237,1
17715,283.37366,132.90524,1
1185,219.11696,233.39336,1
10862,70.16398,233.08035,0
15627,118.70933,54.564114,1
17796,252.74602,236.3761,1
10376,245.26347,82.94941,1
18912,256.11813,209.6437,0
19621,286.73434,99.99441,1
11226,46.90199,287.32697,0
3775,154.75404,112.223404,1
1065,103.97182,279.12292,1
10974,238.22269,279.57922,0
14931,154.57149,117.24197,0
14419,278.60883,104.17227,0
16438,148.09737,235.65352,0
16340,90.99533,77.66233,1
17904,264.0486,19.551283,1
15392,118.23439,178.98474,0
6996,157.19548,216.15996,0
504,233.28104,143.14426,1
18550,199.09787,178.94669,1
19033,249.4801,189.95346,0
19954,184.09209,249.03099,0
5506,268.60233,89.373665,0
6527,51.26089,220.29854,1
11967,17.292461,5.72291,1
6071,22.836851,183.16199,1
12001,126.206505,6.3990836,0
13921,191.39455,223.76709,1
777,90.52433,200.07256,0
14872,176.02164,282.53998,1
14631,124.45089,164.23312,1
16309,167.45459,119.42839,0
4926,169.0018,162.62956,1
6915,204.71362,119.502625,1
9354,115.05626,100.50199,0
16171,51.908913,30.668823,0
4314,169.10732,13.978408,1
8211,232.04861,58.458107,0
3993,198.69958,231.58073,0
19426,284.76584,228.0964,1
12594,23.933546,136.75406,1
3937,199.05742,65.48769,0
7888,116.261505,187.84431,0
18143,238.00888,97.365364,1
10891,266.86288,243.98914,0
13753,257.10764,280.9955,1
9287,275.18323,173.47649,0
3329,246.58492,282.80573,1
5677,233.71364,31.2559,1
14924,162.6727,274.4924,1
11077,177.96707,20.32471,1
17393,193.46678,112.47541,0
3799,286.9841,102.443146,0
13847,285.81674,187.90771,0
4552,187.21864,262.7974,1
699,190.47092,70.453285,1
18609,180.3999,24.417969,0
2181,159.64767,54.20355,0
13206,197.99527,94.03021,1
4781,136.52873,137.40355,1
19013,246.48659,171.65402,1
